\ext\bcmath\libbcmath\src\recmul.c,private.h
\ext\bcmath\libbcmath\src\recmul.c,muldigits.h
\ext\bcmath\libbcmath\src\rmzero.c,<config.h>
\ext\bcmath\libbcmath\src\rmzero.c,<stdio.h>
\ext\bcmath\libbcmath\src\rmzero.c,<stdlib.h>
\ext\bcmath\libbcmath\src\rmzero.c,<ctype.h>
\ext\bcmath\libbcmath\src\rmzero.c,<stdarg.h>
\ext\bcmath\libbcmath\src\rmzero.c,bcmath.h
\ext\bcmath\libbcmath\src\rmzero.c,private.h
\ext\bcmath\libbcmath\src\sqrt.c,<config.h>
\ext\bcmath\libbcmath\src\sqrt.c,<stdio.h>
\ext\bcmath\libbcmath\src\sqrt.c,<stdlib.h>
\ext\bcmath\libbcmath\src\sqrt.c,<ctype.h>
\ext\bcmath\libbcmath\src\sqrt.c,<stdarg.h>
\ext\bcmath\libbcmath\src\sqrt.c,bcmath.h
\ext\bcmath\libbcmath\src\sqrt.c,private.h
\ext\bcmath\libbcmath\src\str2num.c,<config.h>
\ext\bcmath\libbcmath\src\str2num.c,<stdio.h>
\ext\bcmath\libbcmath\src\str2num.c,<stdlib.h>
\ext\bcmath\libbcmath\src\str2num.c,<ctype.h>
\ext\bcmath\libbcmath\src\str2num.c,<stdarg.h>
\ext\bcmath\libbcmath\src\str2num.c,bcmath.h
\ext\bcmath\libbcmath\src\str2num.c,private.h
\ext\bcmath\libbcmath\src\sub.c,<config.h>
\ext\bcmath\libbcmath\src\sub.c,<stdio.h>
\ext\bcmath\libbcmath\src\sub.c,<stdlib.h>
\ext\bcmath\libbcmath\src\sub.c,<ctype.h>
\ext\bcmath\libbcmath\src\sub.c,<stdarg.h>
\ext\bcmath\libbcmath\src\sub.c,bcmath.h
\ext\bcmath\libbcmath\src\sub.c,private.h
\ext\bcmath\libbcmath\src\zero.c,<config.h>
\ext\bcmath\libbcmath\src\zero.c,<stdio.h>
\ext\bcmath\libbcmath\src\zero.c,<stdlib.h>
\ext\bcmath\libbcmath\src\zero.c,<ctype.h>
\ext\bcmath\libbcmath\src\zero.c,<stdarg.h>
\ext\bcmath\libbcmath\src\zero.c,bcmath.h
\ext\bcmath\libbcmath\src\zero.c,private.h
\ext\bcmath\php_bcmath.h,libbcmath/src/bcmath.h
\ext\bcmath\php_bcmath.h,php_version.h
\ext\bz2\bz2.c,config.h
\ext\bz2\bz2.c,php.h
\ext\bz2\bz2.c,php_bz2.h
\ext\bz2\bz2.c,bz2_arginfo.h
\ext\bz2\bz2.c,ext/standard/info.h
\ext\bz2\bz2.c,ext/standard/php_string.h
\ext\bz2\bz2.c,main/php_network.h
\ext\bz2\bz2.c,<stdio.h>
\ext\bz2\bz2_filter.c,config.h
\ext\bz2\bz2_filter.c,php.h
\ext\bz2\bz2_filter.c,php_bz2.h
\ext\bz2\php_bz2.h,<bzlib.h>
\ext\bz2\php_bz2.h,php_version.h
\ext\calendar\calendar.c,config.h
\ext\calendar\calendar.c,php.h
\ext\calendar\calendar.c,ext/standard/info.h
\ext\calendar\calendar.c,php_calendar.h
\ext\calendar\calendar.c,sdncal.h
\ext\calendar\calendar.c,<stdio.h>
\ext\calendar\calendar.c,calendar_arginfo.h
\ext\calendar\cal_unix.c,php.h
\ext\calendar\cal_unix.c,php_calendar.h
\ext\calendar\cal_unix.c,sdncal.h
\ext\calendar\cal_unix.c,<time.h>
\ext\calendar\dow.c,sdncal.h
\ext\calendar\easter.c,php.h
\ext\calendar\easter.c,php_calendar.h
\ext\calendar\easter.c,sdncal.h
\ext\calendar\easter.c,<time.h>
\ext\calendar\french.c,sdncal.h
\ext\calendar\gregor.c,sdncal.h
\ext\calendar\gregor.c,<limits.h>
\ext\calendar\jewish.c,sdncal.h
\ext\calendar\julian.c,sdncal.h
\ext\calendar\julian.c,<limits.h>
\ext\calendar\php_calendar.h,php_version.h
\ext\calendar\sdncal.h,php.h
\ext\com_dotnet\com_com.c,config.h
\ext\com_dotnet\com_com.c,php.h
\ext\com_dotnet\com_com.c,php_ini.h
\ext\com_dotnet\com_com.c,ext/standard/info.h
\ext\com_dotnet\com_com.c,php_com_dotnet.h
\ext\com_dotnet\com_com.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_com.c,Zend/zend_exceptions.h
\ext\com_dotnet\com_dotnet.c,config.h
\ext\com_dotnet\com_dotnet.c,php.h
\ext\com_dotnet\com_extension.c,config.h
\ext\com_dotnet\com_extension.c,<intsafe.h>
\ext\com_dotnet\com_extension.c,php.h
\ext\com_dotnet\com_extension.c,php_ini.h
\ext\com_dotnet\com_extension.c,ext/standard/info.h
\ext\com_dotnet\com_extension.c,php_com_dotnet.h
\ext\com_dotnet\com_extension.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_extension.c,Zend/zend_exceptions.h
\ext\com_dotnet\com_extension.c,Zend/zend_interfaces.h
\ext\com_dotnet\com_extension.c,com_extension_arginfo.h
\ext\com_dotnet\com_handlers.c,config.h
\ext\com_dotnet\com_handlers.c,php.h
\ext\com_dotnet\com_handlers.c,php_ini.h
\ext\com_dotnet\com_handlers.c,ext/standard/info.h
\ext\com_dotnet\com_handlers.c,php_com_dotnet.h
\ext\com_dotnet\com_handlers.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_handlers.c,Zend/zend_exceptions.h
\ext\com_dotnet\com_iterator.c,config.h
\ext\com_dotnet\com_iterator.c,php.h
\ext\com_dotnet\com_iterator.c,php_ini.h
\ext\com_dotnet\com_iterator.c,ext/standard/info.h
\ext\com_dotnet\com_iterator.c,php_com_dotnet.h
\ext\com_dotnet\com_iterator.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_iterator.c,Zend/zend_exceptions.h
\ext\com_dotnet\com_misc.c,config.h
\ext\com_dotnet\com_misc.c,php.h
\ext\com_dotnet\com_misc.c,php_ini.h
\ext\com_dotnet\com_misc.c,ext/standard/info.h
\ext\com_dotnet\com_misc.c,php_com_dotnet.h
\ext\com_dotnet\com_misc.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_misc.c,Zend/zend_exceptions.h
\ext\com_dotnet\com_olechar.c,config.h
\ext\com_dotnet\com_olechar.c,php.h
\ext\com_dotnet\com_olechar.c,php_ini.h
\ext\com_dotnet\com_olechar.c,ext/standard/info.h
\ext\com_dotnet\com_olechar.c,php_com_dotnet.h
\ext\com_dotnet\com_olechar.c,php_com_dotnet_internal.h
\ext\com_dotnet\com_persist.c,config.h
\ext\com_dotnet\com_persist.c,php.h
\ext\com_dotnet\com_persist.c,php_ini.h
\ext\com_dotnet\com_persist.c,ext/standard/info.h
